"id","title","leave_id","employee_id","dates","description"
"1318","No Assignments","12","93","2024-06-12T00:00:00.000Z",""
"1319","No Assignments","12","1","2024-06-12T00:00:00.000Z",""
"1320","No Assignments","12","98","2024-06-12T00:00:00.000Z",""
"1321","No Assignments","12","93","2024-06-13T00:00:00.000Z",""
"1322","No Assignments","12","1","2024-06-13T00:00:00.000Z",""
"1323","No Assignments","12","98","2024-06-13T00:00:00.000Z",""
"1324","No Assignments","12","76","2024-06-14T00:00:00.000Z",""
"1325","No Assignments","12","93","2024-06-14T00:00:00.000Z",""
"1326","No Assignments","12","1","2024-06-14T00:00:00.000Z",""
"1327","Public Holiday Replacement","5","9","2024-06-14T00:00:00.000Z",""
"1328","No Assignments","12","98","2024-06-14T00:00:00.000Z",""
"1329","No Assignments","12","76","2024-06-18T00:00:00.000Z",""
"1330","No Assignments","12","93","2024-06-18T00:00:00.000Z",""
"1331","No Assignments","12","1","2024-06-18T00:00:00.000Z",""
"1332","No Assignments","12","98","2024-06-18T00:00:00.000Z",""
"1333","Half-Day","12","76","2024-06-19T00:00:00.000Z",""
"1334","No Assignments","12","93","2024-06-19T00:00:00.000Z",""
"1335","No Assignments","12","1","2024-06-19T00:00:00.000Z",""
"1336","No Assignments","12","98","2024-06-19T00:00:00.000Z",""
"1337","No Assignments","12","76","2024-06-20T00:00:00.000Z",""
"1338","No Assignments","12","93","2024-06-20T00:00:00.000Z",""
"1339","No Assignments","12","1","2024-06-20T00:00:00.000Z",""
"1340","No Assignments","12","98","2024-06-20T00:00:00.000Z",""
"1341","Sick Leave","6","90","2024-06-20T00:00:00.000Z",""
"1342","Annual Leave","1","7","2024-06-21T00:00:00.000Z",""
"1343","No Assignments","12","76","2024-06-21T00:00:00.000Z",""
"1344","No Assignments","12","93","2024-06-21T00:00:00.000Z",""
"1345","No Assignments","12","1","2024-06-21T00:00:00.000Z",""
"1346","No Assignments","12","98","2024-06-21T00:00:00.000Z",""
"1347","No Assignments","12","76","2024-06-24T00:00:00.000Z",""
"1348","No Assignments","12","93","2024-06-24T00:00:00.000Z",""
"1349","No Assignments","12","1","2024-06-24T00:00:00.000Z",""
"1350","No Assignments","12","98","2024-06-24T00:00:00.000Z",""
"1351","Public Holiday Replacement","5","90","2024-06-27T00:00:00.000Z",""
"1352","Public Holiday Replacement","5","90","2024-06-28T00:00:00.000Z",""
"1353","No Assignments","12","1","2024-06-25T00:00:00.000Z",""
"1354","No Assignments","12","98","2024-06-25T00:00:00.000Z",""
"1355","No Assignments","12","76","2024-06-26T00:00:00.000Z",""
"1356","No Assignments","12","1","2024-06-26T00:00:00.000Z",""
"1357","No Assignments","12","98","2024-06-26T00:00:00.000Z",""
"1358","SPDR Commercial Assignment","12","1","2024-06-27T00:00:00.000Z",""
"1359","No Assignments","12","98","2024-06-27T00:00:00.000Z",""
"1360","No Assignments","12","76","2024-06-28T00:00:00.000Z",""
"1361","No Assignments","12","93","2024-06-28T00:00:00.000Z",""
"1362","No Assignments","12","1","2024-06-28T00:00:00.000Z",""
"1364","No Assignments","12","98","2024-06-28T00:00:00.000Z",""
"1365","No Assignments","12","76","2024-07-01T00:00:00.000Z",""
"1367","No Assignments","12","1","2024-07-01T00:00:00.000Z",""
"1368","No Assignments","1","51","2024-07-01T00:00:00.000Z",""
"1370","No Assignments","12","1","2024-07-02T00:00:00.000Z",""
"1371","Sick Leave","6","90","2024-07-02T00:00:00.000Z",""
"1372","Sick Leave","6","90","2024-07-03T00:00:00.000Z",""
"1373","Sick Leave","6","6","2024-07-03T00:00:00.000Z",""
"1374","No Assignments","12","76","2024-07-03T00:00:00.000Z",""
"1376","No Assignments","12","1","2024-07-03T00:00:00.000Z",""
"1378","SPDR Commercial Assignment","12","1","2024-07-04T00:00:00.000Z",""
"1379","No Assignments","12","98","2024-07-04T00:00:00.000Z",""
"1381","No Assignments","12","1","2024-07-05T00:00:00.000Z",""
"1383","No Assignments","12","1","2024-07-08T00:00:00.000Z",""
"1384","No Assignments","12","98","2024-07-08T00:00:00.000Z",""
"1393","Public Holiday Replacement","5","6","2024-07-08T00:00:00.000Z",""
"1394","Public Holiday Replacement","5","91","2024-07-08T00:00:00.000Z",""
"1395","No Assignments","12","1","2024-07-10T00:00:00.000Z",""
"1396","No Assignments","12","1","2024-07-09T00:00:00.000Z",""
"1397","Public Holiday Replacement","5","91","2024-07-09T00:00:00.000Z",""
"1398","Annual Leave","1","10","2024-07-12T00:00:00.000Z",""
"1399","No Assignments","12","1","2024-07-12T00:00:00.000Z",""
"1400","Sick Leave","6","97","2024-07-17T00:00:00.000Z",""
"1401","No Assignments","12","1","2024-07-17T00:00:00.000Z",""
"1402","Sick Leave","6","9","2024-07-17T00:00:00.000Z",""
"1403","Inactive","12","1","2024-07-18T00:00:00.000Z",""
"1404","No Assignments","12","98","2024-07-18T00:00:00.000Z",""
"1405","No Assignments","12","76","2024-07-16T00:00:00.000Z",""
"1406","No Assignments","12","1","2024-07-16T00:00:00.000Z",""
"1407","Sick Leave","6","9","2024-07-16T00:00:00.000Z",""
"1408","Annual Leave","1","3","2024-07-16T00:00:00.000Z",""
"1409","No Assignments","12","98","2024-07-16T00:00:00.000Z",""
"1410","No Assignments","12","1","2024-07-15T00:00:00.000Z",""
"1411","Sick Leave","5","9","2024-07-15T00:00:00.000Z",""
"1412","Public Holiday Replacement","5","3","2024-07-15T00:00:00.000Z",""
"1413","No Assignments","12","98","2024-07-15T00:00:00.000Z",""
"1414","Annual Leave","1","11","2024-07-15T00:00:00.000Z",""
"1415","Annual Leave","1","11","2024-07-16T00:00:00.000Z",""
"1416","Annual Leave","1","7","2024-07-19T00:00:00.000Z",""
"1417","No Assignments","12","1","2024-07-19T00:00:00.000Z",""
"1418","No Assignments","12","98","2024-07-19T00:00:00.000Z",""
"1419","No Assignments","12","1","2024-07-22T00:00:00.000Z",""
"1420","Sick Leave","6","51","2024-07-22T00:00:00.000Z",""
"1421","No Assignments","12","98","2024-07-22T00:00:00.000Z",""
"1422","No Assignments","12","1","2024-07-23T00:00:00.000Z",""
"1423","No Assignments","12","98","2024-07-23T00:00:00.000Z",""
"1424","Sick Leave","6","90","2024-07-22T00:00:00.000Z",""
"1425","Public Holiday Replacement","5","57","2024-07-22T00:00:00.000Z",""
"1426","Annual Leave","1","6","2024-07-25T00:00:00.000Z",""
"1427","Annual Leave","1","6","2024-07-26T00:00:00.000Z",""
"1429","No Assignments","12","1","2024-07-29T00:00:00.000Z",""
"1430","No Assignments","12","100","2024-07-29T00:00:00.000Z",""
"1431","No Assignments","12","76","2024-07-26T00:00:00.000Z",""
"1432","No Assignments","12","1","2024-07-26T00:00:00.000Z",""
"1433","No Assignments","12","1","2024-07-24T00:00:00.000Z",""
"1434","No Assignments","12","1","2024-07-25T00:00:00.000Z",""
"1435","Inactive","12","1","2024-08-01T00:00:00.000Z",""
"1436","No Assignments","12","100","2024-08-01T00:00:00.000Z",""
"1437","No Assignments","12","1","2024-08-02T00:00:00.000Z",""
"1438","No Assignments","12","100","2024-08-02T00:00:00.000Z",""
"1439","No Assignments","12","1","2024-07-30T00:00:00.000Z",""
"1440","No Assignments","12","100","2024-07-30T00:00:00.000Z",""
"1441","No Assignments","12","98","2024-07-31T00:00:00.000Z",""
"1442","No Assignments","12","1","2024-07-31T00:00:00.000Z",""
"1443","No Assignments","12","3","2024-07-31T00:00:00.000Z",""
"1444","No Assignments","12","100","2024-07-31T00:00:00.000Z",""
"1445","No Assignments","12","76","2024-08-05T00:00:00.000Z",""
"1446","No Assignments","12","1","2024-08-05T00:00:00.000Z",""
"1447","No Assignments","12","100","2024-08-05T00:00:00.000Z",""
"1448","No Assignments","12","76","2024-08-06T00:00:00.000Z",""
"1449","No Assignments","12","1","2024-08-06T00:00:00.000Z",""
"1450","No Assignments","12","100","2024-08-06T00:00:00.000Z",""
"1451","No Assignments","12","98","2024-08-08T00:00:00.000Z",""
"1452","No Assignments","12","76","2024-08-08T00:00:00.000Z",""
"1453","No Assignments","12","1","2024-08-08T00:00:00.000Z",""
"1454","No Assignments","12","100","2024-08-08T00:00:00.000Z",""
"1455","No Assignments","12","98","2024-08-07T00:00:00.000Z",""
"1456","No Assignments","12","76","2024-08-07T00:00:00.000Z",""
"1457","No Assignments","12","1","2024-08-07T00:00:00.000Z",""
"1458","No Assignments","12","100","2024-08-07T00:00:00.000Z",""
"1459","Public Holiday Replacement","5","57","2024-08-07T00:00:00.000Z",""
"1460","Public Holiday Replacement","5","94","2024-08-09T00:00:00.000Z",""
"1461","No Assignments","12","98","2024-08-09T00:00:00.000Z",""
"1462","No Assignments","12","1","2024-08-09T00:00:00.000Z",""
"1463","No Assignments","12","100","2024-08-09T00:00:00.000Z",""
"1464","No Assignments","12","98","2024-08-12T00:00:00.000Z",""
"1465","No Assignments","12","76","2024-08-12T00:00:00.000Z",""
"1466","No Assignments","12","1","2024-08-12T00:00:00.000Z",""
"1467","No Assignments","12","100","2024-08-12T00:00:00.000Z",""
"1468","No Assignments","12","76","2024-08-13T00:00:00.000Z",""
"1469","No Assignments","12","1","2024-08-13T00:00:00.000Z",""
"1470","No Assignments","12","100","2024-08-13T00:00:00.000Z",""
"1471","Public Holiday Replacement","5","13","2024-08-13T00:00:00.000Z",""
"1472","Sick Leave","6","57","2024-08-14T00:00:00.000Z",""
"1473","No Assignments","12","98","2024-08-14T00:00:00.000Z",""
"1474","No Assignments","12","76","2024-08-14T00:00:00.000Z",""
"1475","No Assignments","12","1","2024-08-14T00:00:00.000Z",""
"1476","No Assignments","12","100","2024-08-14T00:00:00.000Z",""
"1477","No Assignments","12","98","2024-08-15T00:00:00.000Z",""
"1478","No Assignments","12","76","2024-08-15T00:00:00.000Z",""
"1479","No Assignments","12","1","2024-08-15T00:00:00.000Z",""
"1480","No Assignments","12","100","2024-08-15T00:00:00.000Z",""
"1481","Sick Leave","6","57","2024-08-15T00:00:00.000Z",""
"1482","No Assignments","12","98","2024-08-16T00:00:00.000Z",""
"1483","No Assignments","12","1","2024-08-16T00:00:00.000Z",""
"1484","No Assignments","12","100","2024-08-16T00:00:00.000Z",""
"1485","No Assignments","12","1","2024-08-19T00:00:00.000Z",""
"1486","No Assignments","12","100","2024-08-19T00:00:00.000Z",""
"1487","No Assignments","12","76","2024-08-20T00:00:00.000Z",""
"1488","No Assignments","12","1","2024-08-20T00:00:00.000Z",""
"1489","No Assignments","12","51","2024-08-20T00:00:00.000Z",""
"1490","No Assignments","12","100","2024-08-20T00:00:00.000Z",""
"1491","Sick Leave","6","91","2024-08-19T00:00:00.000Z",""
"1492","No Assignments","12","98","2024-08-21T00:00:00.000Z",""
"1493","No Assignments","12","76","2024-08-21T00:00:00.000Z",""
"1494","Annual Leave","1","51","2024-08-21T00:00:00.000Z",""
"1495","No Assignments","12","100","2024-08-21T00:00:00.000Z",""
"1496","No Assignments","12","98","2024-08-22T00:00:00.000Z",""
"1497","Annual Leave","1","51","2024-08-22T00:00:00.000Z",""
"1498","No Assignments","12","100","2024-08-22T00:00:00.000Z",""
"1499","Annual Leave","1","11","2024-08-22T00:00:00.000Z",""
"1500","Annual Leave","1","11","2024-08-23T00:00:00.000Z",""
"1501","No Assignments","12","98","2024-08-23T00:00:00.000Z",""
"1502","Annual Leave","1","51","2024-08-23T00:00:00.000Z",""
"1503","No Assignments","12","100","2024-08-23T00:00:00.000Z",""
"1504","Annual Leave","1","101","2024-08-20T00:00:00.000Z",""
"1505","Sick Leave","6","94","2024-08-22T00:00:00.000Z",""
"1506","Sick Leave","6","94","2024-08-23T00:00:00.000Z",""
"1507","Sick Leave","6","94","2024-08-26T00:00:00.000Z",""
"1508","Public Holiday Replacement","5","11","2024-08-26T00:00:00.000Z",""
"1509","No Assignments","12","76","2024-08-27T00:00:00.000Z",""
"1510","No Assignments","12","100","2024-08-27T00:00:00.000Z",""
"1511","Sick Leave","6","6","2024-08-28T00:00:00.000Z",""
"1512","Sick Leave","8","94","2024-08-27T00:00:00.000Z",""
"1513","Sick Leave","6","97","2024-08-27T00:00:00.000Z",""
"1514","Unpaid Leave","8","94","2024-08-28T00:00:00.000Z",""
"1515","Sick Leave","6","97","2024-08-28T00:00:00.000Z",""
"1516","Sick Leave","6","97","2024-08-29T00:00:00.000Z",""
"1517","Unpaid Leave","8","94","2024-08-29T00:00:00.000Z",""
"1518","No Assignments","12","100","2024-08-29T00:00:00.000Z",""
"1519","No Assignments","12","1","2024-08-29T00:00:00.000Z",""
"1520","No Assignments","12","1","2024-08-30T00:00:00.000Z",""
"1521","No Assignments","12","100","2024-08-30T00:00:00.000Z",""
"1522","Annual Leave","1","6","2024-08-29T00:00:00.000Z",""
"1523","Annual Leave","1","10","2024-08-29T00:00:00.000Z",""
"1524","Annual Leave","1","10","2024-08-30T00:00:00.000Z",""
"1525","No Assignments","12","98","2024-08-26T00:00:00.000Z",""
"1526","Annual Leave","1","51","2024-08-26T00:00:00.000Z",""
"1527","No Assignments","12","100","2024-08-26T00:00:00.000Z",""
"1528","Sick Leave","6","97","2024-08-30T00:00:00.000Z",""
"1529","No Assignments","12","104","2024-08-30T00:00:00.000Z",""
"1530","No Assignments","12","98","2024-09-02T00:00:00.000Z",""
"1531","No Assignments","12","1","2024-09-02T00:00:00.000Z",""
"1532","No Assignments","12","100","2024-09-02T00:00:00.000Z",""
"1533","No Assignments","12","98","2024-08-28T00:00:00.000Z",""
"1534","No Assignments","12","100","2024-08-28T00:00:00.000Z",""
"1535","Unpaid Leave","12","104","2024-09-02T00:00:00.000Z",""
"1536","No Assignments","12","104","2024-09-03T00:00:00.000Z",""
"1537","No Assignments","12","98","2024-09-03T00:00:00.000Z",""
"1538","No Assignments","12","1","2024-09-03T00:00:00.000Z",""
"1539","No Assignments","12","100","2024-09-03T00:00:00.000Z",""
"1540","No Assignments","12","98","2024-09-04T00:00:00.000Z",""
"1541","No Assignments","12","1","2024-09-04T00:00:00.000Z",""
"1543","No Assignments","12","100","2024-09-04T00:00:00.000Z",""
"1544","No Assignments","12","104","2024-09-04T00:00:00.000Z",""
"1545","No Assignments","12","98","2024-09-05T00:00:00.000Z",""
"1546","No Assignments","12","1","2024-09-05T00:00:00.000Z",""
"1547","No Assignments","12","100","2024-09-05T00:00:00.000Z",""
"1548","No Assignments","12","104","2024-09-05T00:00:00.000Z",""
"1549","No Assignments","12","98","2024-09-06T00:00:00.000Z",""
"1550","No Assignments","12","1","2024-09-06T00:00:00.000Z",""
"1551","No Assignments","12","100","2024-09-06T00:00:00.000Z",""
"1552","No Assignments","12","104","2024-09-06T00:00:00.000Z",""
"1553","No Assignments","12","104","2024-09-09T00:00:00.000Z",""
"1554","No Assignments","12","104","2024-09-10T00:00:00.000Z",""
"1555","No Assignments","12","98","2024-09-09T00:00:00.000Z",""
"1556","No Assignments","12","1","2024-09-09T00:00:00.000Z",""
"1557","No Assignments","7","9","2024-09-09T00:00:00.000Z",""
"1558","No Assignments","12","100","2024-09-09T00:00:00.000Z",""
"1559","No Assignments","12","98","2024-09-10T00:00:00.000Z",""
"1560","No Assignments","12","1","2024-09-10T00:00:00.000Z",""
"1561","Special Leave","7","9","2024-09-10T00:00:00.000Z",""
"1562","No Assignments","12","100","2024-09-10T00:00:00.000Z",""
"1563","No Assignments","12","104","2024-09-11T00:00:00.000Z",""
"1564","No Assignments","12","104","2024-09-12T00:00:00.000Z",""
"1565","No Assignments","12","98","2024-09-13T00:00:00.000Z",""
"1566","No Assignments","12","76","2024-09-13T00:00:00.000Z",""
"1567","Special Leave","7","9","2024-09-13T00:00:00.000Z",""
"1568","No Assignments","12","1","2024-09-13T00:00:00.000Z",""
"1569","No Assignments","12","98","2024-09-11T00:00:00.000Z",""
"1570","Special Leave","7","9","2024-09-11T00:00:00.000Z",""
"1571","No Assignments","12","1","2024-09-11T00:00:00.000Z",""
"1572","No Assignments","12","98","2024-09-12T00:00:00.000Z",""
"1573","Special Leave","7","9","2024-09-12T00:00:00.000Z",""
"1574","No Assignments","12","1","2024-09-12T00:00:00.000Z",""
"1575","No Assignments","12","104","2024-09-13T00:00:00.000Z",""
"1576","Public Holiday Replacement","5","74","2024-09-13T00:00:00.000Z",""
"1577","No Assignments","12","104","2024-09-16T00:00:00.000Z",""
"1578","No Assignments","12","98","2024-09-17T00:00:00.000Z",""
"1580","No Assignments","12","104","2024-09-17T00:00:00.000Z",""
"1581","Annual Leave","1","6","2024-09-09T00:00:00.000Z",""
"1582","Annual Leave","1","6","2024-09-10T00:00:00.000Z",""
"1583","No Assignments","12","104","2024-09-18T00:00:00.000Z",""
"1584","No Assignments","12","104","2024-09-19T00:00:00.000Z",""
"1585","Annual Leave","1","6","2024-09-11T00:00:00.000Z",""
"1586","Sick Leave","6","91","2024-09-12T00:00:00.000Z",""
"1587","Annual Leave","1","6","2024-09-12T00:00:00.000Z",""
"1588","Annual Leave","5","96","2024-09-13T00:00:00.000Z",""
"1589","Sick Leave","6","91","2024-09-13T00:00:00.000Z",""
"1590","Annual Leave","1","6","2024-09-13T00:00:00.000Z",""
"1591","No Assignments","12","98","2024-09-20T00:00:00.000Z",""
"1592","No Assignments","12","1","2024-09-20T00:00:00.000Z",""
"1593","No Assignments","12","98","2024-09-18T00:00:00.000Z",""
"1594","No Assignments","12","1","2024-09-18T00:00:00.000Z",""
"1595","No Assignments","12","98","2024-09-19T00:00:00.000Z",""
"1596","No Assignments","12","1","2024-09-19T00:00:00.000Z",""
"1597","No Assignments","12","104","2024-09-20T00:00:00.000Z",""
"1598","No Assignments","12","104","2024-09-23T00:00:00.000Z",""
"1599","No Assignments","12","104","2024-09-24T00:00:00.000Z",""
"1600","No Assignments","12","104","2024-09-25T00:00:00.000Z",""
"1601","No Assignments","12","98","2024-09-23T00:00:00.000Z",""
"1602","No Assignments","12","1","2024-09-23T00:00:00.000Z",""
"1603","No Assignments","12","98","2024-09-24T00:00:00.000Z",""
"1604","No Assignments","12","1","2024-09-24T00:00:00.000Z",""
"1605","Sick Leave","6","51","2024-09-24T00:00:00.000Z",""
"1606","Sick Leave","6","57","2024-09-23T00:00:00.000Z",""
"1607","Sick Leave","6","57","2024-09-24T00:00:00.000Z",""
"1608","No Assignments","12","98","2024-09-25T00:00:00.000Z",""
"1609","Annual Leave","1","7","2024-09-19T00:00:00.000Z",""
"1610","No Assignments","12","104","2024-09-26T00:00:00.000Z",""
"1611","Annual Leave","1","91","2024-09-26T00:00:00.000Z",""
"1612","No Assignments","12","98","2024-09-26T00:00:00.000Z",""
"1613","No Assignments","12","98","2024-09-27T00:00:00.000Z",""
"1615","Annual Leave","1","91","2024-09-27T00:00:00.000Z",""
"1616","Public Holiday Replacement","5","6","2024-09-27T00:00:00.000Z",""
"1617","Public Holiday Replacement","5","13","2024-09-27T00:00:00.000Z",""
"1618","No Assignments","12","104","2024-09-27T00:00:00.000Z",""
"1619","No Assignments","12","98","2024-09-30T00:00:00.000Z",""
"1620","No Assignments","12","1","2024-09-30T00:00:00.000Z",""
"1621","No Assignments","12","104","2024-09-30T00:00:00.000Z",""
"1622","Annual Leave","1","7","2024-09-30T00:00:00.000Z",""
"1623","No Assignments","12","104","2024-10-01T00:00:00.000Z",""
"1624","No Assignments","12","98","2024-10-01T00:00:00.000Z",""
"1625","No Assignments","12","1","2024-10-01T00:00:00.000Z",""
"1626","No Assignments","12","104","2024-10-02T00:00:00.000Z",""
"1627","No Assignments","12","98","2024-10-02T00:00:00.000Z",""
"1628","No Assignments","12","1","2024-10-02T00:00:00.000Z",""
"1629","No Assignments","12","104","2024-10-03T00:00:00.000Z",""
"1630","No Assignments","12","98","2024-10-03T00:00:00.000Z",""
"1631","No Assignments","12","1","2024-10-03T00:00:00.000Z",""
"1632","No Assignments","12","104","2024-10-04T00:00:00.000Z",""
"1633","Half-Day","12","104","2024-10-07T00:00:00.000Z",""
"1634","No Assignments","12","98","2024-10-07T00:00:00.000Z",""
"1635","No Assignments","12","1","2024-10-07T00:00:00.000Z",""
"1636","No Assignments","12","98","2024-10-08T00:00:00.000Z",""
"1637","No Assignments","12","1","2024-10-08T00:00:00.000Z",""
"1638","No Assignments","12","104","2024-10-08T00:00:00.000Z",""
"1639","No Assignments","12","104","2024-10-09T00:00:00.000Z",""
"1640","No Assignments","12","98","2024-10-04T00:00:00.000Z",""
"1641","No Assignments","12","1","2024-10-04T00:00:00.000Z",""
"1642","No Assignments","12","98","2024-10-09T00:00:00.000Z",""
"1643","No Assignments","12","1","2024-10-09T00:00:00.000Z",""
"1644","No Assignments","12","98","2024-10-10T00:00:00.000Z",""
"1645","No Assignments","12","1","2024-10-10T00:00:00.000Z",""
"1646","No Assignments","12","98","2024-10-11T00:00:00.000Z",""
"1647","No Assignments","12","1","2024-10-11T00:00:00.000Z",""
"1648","Public Holiday Replacement","5","9","2024-10-11T00:00:00.000Z",""
"1649","No Assignments","12","98","2024-10-14T00:00:00.000Z",""
"1650","Public Holiday Replacement","5","74","2024-10-14T00:00:00.000Z",""
"1651","No Assignments","12","1","2024-10-14T00:00:00.000Z",""
"1652","No Assignments","12","98","2024-10-15T00:00:00.000Z",""
"1653","No Assignments","12","1","2024-10-15T00:00:00.000Z",""
"1654","No Assignments","12","98","2024-10-17T00:00:00.000Z",""
"1655","No Assignments","12","1","2024-10-17T00:00:00.000Z",""
"1656","Annual Leave","1","9","2024-10-17T00:00:00.000Z",""
"1657","Annual Leave","1","9","2024-10-16T00:00:00.000Z",""
"1658","No Assignments","12","1","2024-10-16T00:00:00.000Z",""
"1659","No Assignments","12","98","2024-10-16T00:00:00.000Z",""
"1660","No Assignments","12","98","2024-10-18T00:00:00.000Z",""
"1661","No Assignments","12","1","2024-10-18T00:00:00.000Z",""
"1662","Annual Leave","1","9","2024-10-18T00:00:00.000Z",""
"1663","No Assignments","12","98","2024-10-21T00:00:00.000Z",""
"1664","No Assignments","12","1","2024-10-21T00:00:00.000Z",""
"1665","Public Holiday Replacement","5","57","2024-10-22T00:00:00.000Z",""
"1666","No Assignments","12","98","2024-10-22T00:00:00.000Z",""
"1667","No Assignments","12","1","2024-10-22T00:00:00.000Z",""
"1668","Public Holiday Replacement","5","51","2024-10-23T00:00:00.000Z",""
"1669","No Assignments","12","1","2024-10-23T00:00:00.000Z",""
"1670","No Assignments","12","98","2024-10-23T00:00:00.000Z",""
"1671","No Assignments","12","98","2024-10-24T00:00:00.000Z",""
"1672","No Assignments","12","1","2024-10-24T00:00:00.000Z",""
"1673","No Assignments","12","98","2024-10-25T00:00:00.000Z",""
"1674","No Assignments","12","1","2024-10-25T00:00:00.000Z",""
"1675","Public Holiday Replacement","5","11","2024-10-23T00:00:00.000Z",""
"1676","Annual Leave","1","11","2024-10-24T00:00:00.000Z",""
"1677","Annual Leave","1","11","2024-10-25T00:00:00.000Z",""
"1678","Public Holiday Replacement","5","102","2024-10-25T00:00:00.000Z",""
"1679","No Assignments","12","98","2024-10-28T00:00:00.000Z",""
"1680","No Assignments","12","1","2024-10-28T00:00:00.000Z",""
"1681","No Assignments","12","1","2024-10-29T00:00:00.000Z",""
"1682","No Assignments","12","98","2024-10-30T00:00:00.000Z",""
"1683","No Assignments","12","1","2024-10-30T00:00:00.000Z",""
"1684","No Assignments","12","1","2024-10-31T00:00:00.000Z",""
"1685","No Assignments","12","98","2024-11-01T00:00:00.000Z",""
"1686","No Assignments","12","1","2024-11-01T00:00:00.000Z",""
"1687","No Assignments","12","98","2024-11-04T00:00:00.000Z",""
"1688","No Assignments","12","1","2024-11-04T00:00:00.000Z",""
"1689","Sick Leave","6","9","2024-11-04T00:00:00.000Z",""
"1690","No Assignments","12","98","2024-11-05T00:00:00.000Z",""
"1691","No Assignments","12","1","2024-11-05T00:00:00.000Z",""
"1692","Sick Leave","6","96","2024-11-05T00:00:00.000Z",""
"1693","No Assignments","12","98","2024-11-06T00:00:00.000Z",""
"1694","No Assignments","12","76","2024-11-06T00:00:00.000Z",""
"1695","No Assignments","12","1","2024-11-06T00:00:00.000Z",""
"1696","Sick Leave","6","101","2024-11-06T00:00:00.000Z",""
"1697","No Assignments","12","98","2024-11-07T00:00:00.000Z",""
"1698","No Assignments","12","1","2024-11-07T00:00:00.000Z",""
"1699","No Assignments","12","98","2024-11-08T00:00:00.000Z",""
"1700","No Assignments","12","1","2024-11-08T00:00:00.000Z",""
"1701","No Assignments","12","98","2024-11-11T00:00:00.000Z",""
"1702","No Assignments","12","1","2024-11-11T00:00:00.000Z",""
"1703","Annual Leave","1","10","2024-11-11T00:00:00.000Z",""
"1704","Annual Leave","1","7","2024-11-12T00:00:00.000Z","per instruction 26 nov 24"
"1705","Annual Leave","1","10","2024-11-12T00:00:00.000Z",""
"1706","Annual Leave","1","10","2024-11-13T00:00:00.000Z",""
"1707","Annual Leave","1","7","2024-11-13T00:00:00.000Z","per instruction 26 nov 24"
"1708","Annual Leave","1","7","2024-11-14T00:00:00.000Z","per instruction 26 nov 24"
"1709","Annual Leave","1","7","2024-11-15T00:00:00.000Z","per instruction 26 nov 24"
"1710","No Assignments","12","98","2024-11-12T00:00:00.000Z",""
"1711","No Assignments","12","1","2024-11-12T00:00:00.000Z",""
"1712","No Assignments","12","98","2024-11-13T00:00:00.000Z",""
"1713","No Assignments","12","1","2024-11-13T00:00:00.000Z",""
"1714","Annual Leave","6","51","2024-11-13T00:00:00.000Z",""
"1715","Annual Leave","1","51","2024-11-14T00:00:00.000Z",""
"1716","No Assignments","12","1","2024-11-14T00:00:00.000Z",""
"1717","No Assignments","12","98","2024-11-14T00:00:00.000Z",""
"1718","No Assignments","12","98","2024-11-15T00:00:00.000Z",""
"1719","No Assignments","12","1","2024-11-15T00:00:00.000Z",""
"1721","Annual Leave","1","7","2024-11-18T00:00:00.000Z","per instruction 26 nov 24"
"1723","Sick Leave","6","96","2024-11-19T00:00:00.000Z",""
"1724","Annual Leave","1","7","2024-11-19T00:00:00.000Z","per instruction 26 nov 24"
"1725","No Assignments","12","98","2024-11-18T00:00:00.000Z",""
"1726","No Assignments","12","1","2024-11-18T00:00:00.000Z",""
"1727","No Assignments","12","98","2024-11-19T00:00:00.000Z",""
"1728","No Assignments","12","1","2024-11-19T00:00:00.000Z",""
"1729","No Assignments","12","98","2024-11-20T00:00:00.000Z",""
"1730","No Assignments","12","1","2024-11-20T00:00:00.000Z",""
"1731","Sick Leave","6","96","2024-11-20T00:00:00.000Z",""
"1732","Annual Leave","1","7","2024-11-20T00:00:00.000Z","per instruction 26 nov 24"
"1733","Annual Leave","1","7","2024-11-21T00:00:00.000Z","per instruction 26 nov 24"
"1734","Annual Leave","1","7","2024-11-22T00:00:00.000Z","per instruction 26 nov 24"
"1735","No Assignments","12","98","2024-11-21T00:00:00.000Z",""
"1736","No Assignments","12","1","2024-11-21T00:00:00.000Z",""
"1737","Public Holiday Replacement","5","106","2024-11-21T00:00:00.000Z","to match talenta request type"
"1738","No Assignments","12","98","2024-11-22T00:00:00.000Z",""
"1739","No Assignments","12","1","2024-11-22T00:00:00.000Z",""
"1740","Annual Leave","1","7","2024-11-25T00:00:00.000Z","per instruction 26 nov 24"
"1741","No Assignments","12","98","2024-11-25T00:00:00.000Z",""
"1742","No Assignments","12","1","2024-11-25T00:00:00.000Z",""
"1743","Annual Leave","1","7","2024-11-26T00:00:00.000Z","annual leave until 13 december 2024"
"1744","Annual Leave","1","7","2024-11-28T00:00:00.000Z","annual leave until 13 december 2024"
"1745","Public Holiday Replacement","5","103","2024-11-29T00:00:00.000Z",""
"1746","Annual Leave","1","7","2024-11-29T00:00:00.000Z","annual leave until 13 december 2024"
"1747","Sick Leave","6","13","2024-11-29T00:00:00.000Z",""
"1748","No Assignments","12","98","2024-11-26T00:00:00.000Z",""
"1749","No Assignments","12","1","2024-11-26T00:00:00.000Z",""
"1752","No Assignments","12","1","2024-11-27T00:00:00.000Z",""
